ID,ESTACION,FECHA,HORA,LONGITUD,LATITUD,ALTITUD,PM10,PM2_5,NO2,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,ANIO,MES
472500,SAN_MARTIN_DE_PORRES,2022-04-01,160000,-77.0845,-12.0089,56,70.41,26.16,33.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,4
176524,SANTA_ANITA,2016-06-23,080000,-76.9714,-12.043,253,28.66,20,2.7,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,6
548753,CARABAYLLO,2021-08-13,210000,-77.0336,-11.9022,179,72.23,20.43,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2021,8
34214,SAN_BORJA,2018-11-26,180000,-77.0077,-12.1086,128,52.72,15.7,22.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2018,11
117986,CAMPO_DE_MARTE,2019-02-17,060000,-77.0432,-12.0705,117,10,7.9,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,2
337843,SAN_JUAN_DE_LURIGANCHO,2016-03-20,230000,-76.9992,-11.9816,240,50.49,7.8,16.2,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,3
557233,CARABAYLLO,2022-08-02,050000,-77.0336,-11.9022,179,82.9,55.87,34.9,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,8
65317,SAN_BORJA,2022-06-14,170000,-77.0077,-12.1086,128,60.67,21.76,20.5,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,6
312353,VILLA_MARIA_DEL_TRIUNFO,2022-08-22,210000,-76.92,-12.1664,272,53.46,35.67,25,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,8
330080,SAN_JUAN_DE_LURIGANCHO,2015-05-02,120000,-76.9992,-11.9816,240,60.65,16.7,12.6,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,5
415369,SAN_MARTIN_DE_PORRES,2015-09-25,050000,-77.0845,-12.0089,56,40.39,11.1,24.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,9
78000,SAN_BORJA,2023-11-25,040000,-77.0077,-12.1086,128,40.64,14.22,15.5,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,11
559358,CARABAYLLO,2022-10-29,180000,-77.0336,-11.9022,179,98.8,67.04,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2022,10
319803,VILLA_MARIA_DEL_TRIUNFO,2023-06-29,070000,-76.92,-12.1664,272,15.03,10.82,9.7,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,6
347317,SAN_JUAN_DE_LURIGANCHO,2017-04-19,170000,-76.9992,-11.9816,240,132.9,27.9,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,4
563687,CARABAYLLO,2023-04-28,030000,-77.0336,-11.9022,179,29.12,22.21,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,4
176575,SANTA_ANITA,2016-06-25,110000,-76.9714,-12.043,253,77.6,37.1,4.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,6
78813,SAN_BORJA,2023-12-29,010000,-77.0077,-12.1086,128,49.45,14.43,26.4,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,12
383355,SAN_JUAN_DE_LURIGANCHO,2021-05-30,070000,-76.9992,-11.9816,240,NA,42.87,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,5
379523,SAN_JUAN_DE_LURIGANCHO,2020-12-21,150000,-76.9992,-11.9816,240,NA,45.58,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,12
420589,SAN_MARTIN_DE_PORRES,2016-04-29,170000,-77.0845,-12.0089,56,46.21,14.6,12,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,4
3213,SAN_BORJA,2015-05-15,010000,-77.0077,-12.1086,128,NA,31.3,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,5
279418,VILLA_MARIA_DEL_TRIUNFO,2018-11-19,140000,-76.92,-12.1664,272,310.4,45.9,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,11
434230,SAN_MARTIN_DE_PORRES,2017-11-19,020000,-77.0845,-12.0089,56,NA,20.2,19.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,11
92438,CAMPO_DE_MARTE,2016-03-19,180000,-77.0432,-12.0705,117,25.47,14.9,6.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,3
168883,SANTA_ANITA,2015-08-09,230000,-76.9714,-12.043,253,25.65,8.9,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,8
255635,VILLA_MARIA_DEL_TRIUNFO,2016-03-03,150000,-76.92,-12.1664,272,288.09,52.1,28.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,3
228519,SANTA_ANITA,2022-05-29,190000,-76.9714,-12.043,253,50.73,31.35,45.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,5
171881,SANTA_ANITA,2015-12-12,210000,-76.9714,-12.043,253,78.25,26.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,12
471247,SAN_MARTIN_DE_PORRES,2022-02-08,110000,-77.0845,-12.0089,56,35.04,23.4,27,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,2
506441,CARABAYLLO,2016-10-15,210000,-77.0336,-11.9022,179,72.75,18.9,8.2,LIMA,LIMA,CARABAYLLO,150106,20240430,2016,10
232086,SANTA_ANITA,2022-10-25,100000,-76.9714,-12.043,253,20.95,15.77,16.4,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,10
51565,SAN_BORJA,2020-11-18,170000,-77.0077,-12.1086,128,37.53,20.19,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,11
67697,SAN_BORJA,2022-09-21,210000,-77.0077,-12.1086,128,137.3,31.89,22.2,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,9
473218,SAN_MARTIN_DE_PORRES,2022-05-01,140000,-77.0845,-12.0089,56,59.85,42.14,20.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,5
318804,VILLA_MARIA_DEL_TRIUNFO,2023-05-18,160000,-76.92,-12.1664,272,19.22,12.97,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,5
351111,SAN_JUAN_DE_LURIGANCHO,2017-09-24,190000,-76.9992,-11.9816,240,95.4,17.3,34.3,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,9
386310,SAN_JUAN_DE_LURIGANCHO,2021-09-30,100000,-76.9992,-11.9816,240,NA,48.06,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,9
137924,CAMPO_DE_MARTE,2021-05-28,000000,-77.0432,-12.0705,117,7.93,7.77,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2021,5
149657,CAMPO_DE_MARTE,2022-09-28,210000,-77.0432,-12.0705,117,28.55,17.72,15.1,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,9
409960,SAN_MARTIN_DE_PORRES,2015-02-11,200000,-77.0845,-12.0089,56,92.72,10,2.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,2
469724,SAN_MARTIN_DE_PORRES,2021-12-07,000000,-77.0845,-12.0089,56,28.25,19.12,33.5,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2021,12
411144,SAN_MARTIN_DE_PORRES,2015-04-02,040000,-77.0845,-12.0089,56,47.99,14.9,13.9,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,4
98068,CAMPO_DE_MARTE,2016-11-09,080000,-77.0432,-12.0705,117,51.38,14.9,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,11
126423,CAMPO_DE_MARTE,2020-02-03,190000,-77.0432,-12.0705,117,24.03,17.18,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,2
160925,CAMPO_DE_MARTE,2024-01-11,090000,-77.0432,-12.0705,117,17.07,11.58,7.2,LIMA,LIMA,JESUS_MARIA,150113,20240430,2024,1
436614,SAN_MARTIN_DE_PORRES,2018-02-26,100000,-77.0845,-12.0089,56,15.5,6,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,2
65653,SAN_BORJA,2022-06-28,170000,-77.0077,-12.1086,128,72.89,37.36,20.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,6
383199,SAN_JUAN_DE_LURIGANCHO,2021-05-23,190000,-76.9992,-11.9816,240,NA,26.27,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,5
288775,VILLA_MARIA_DEL_TRIUNFO,2019-12-14,110000,-76.92,-12.1664,272,NA,33.44,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2019,12
378715,SAN_JUAN_DE_LURIGANCHO,2020-11-17,230000,-76.9992,-11.9816,240,NA,31.63,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2020,11
151703,CAMPO_DE_MARTE,2022-12-23,030000,-77.0432,-12.0705,117,19.94,18.86,8.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,12
268059,VILLA_MARIA_DEL_TRIUNFO,2017-08-03,070000,-76.92,-12.1664,272,14.75,10.2,1.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,8
417846,SAN_MARTIN_DE_PORRES,2016-01-06,100000,-77.0845,-12.0089,56,30.5,14.9,9.6,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,1
80618,SAN_BORJA,2024-03-13,060000,-77.0077,-12.1086,128,35.16,13.1,13.2,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,3
479020,SAN_MARTIN_DE_PORRES,2022-12-29,080000,-77.0845,-12.0089,56,15.17,10.72,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,12
126933,CAMPO_DE_MARTE,2020-02-25,010000,-77.0432,-12.0705,117,19.45,13.76,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,2
181211,SANTA_ANITA,2017-01-04,150000,-76.9714,-12.043,253,39.54,20.7,30.6,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,1
427105,SAN_MARTIN_DE_PORRES,2017-01-26,050000,-77.0845,-12.0089,56,88.73,4.7,14.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,1
521465,CARABAYLLO,2018-07-03,210000,-77.0336,-11.9022,179,94.8,24.9,20.9,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,7
279477,VILLA_MARIA_DEL_TRIUNFO,2018-11-22,010000,-76.92,-12.1664,272,167.9,14.9,NA,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2018,11
482059,SAN_MARTIN_DE_PORRES,2023-05-04,230000,-77.0845,-12.0089,56,21.27,15.04,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,5
136171,CAMPO_DE_MARTE,2021-03-15,230000,-77.0432,-12.0705,117,30.54,10.04,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2021,3
492963,CARABAYLLO,2015-04-03,070000,-77.0336,-11.9022,179,48.1,19.3,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2015,4
234990,SANTA_ANITA,2023-02-23,100000,-76.9714,-12.043,253,21.04,14.28,7.5,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,2
523823,CARABAYLLO,2018-10-10,030000,-77.0336,-11.9022,179,73.1,10.8,2.7,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,10
317466,VILLA_MARIA_DEL_TRIUNFO,2023-03-23,220000,-76.92,-12.1664,272,39,12.13,9.6,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,3
75648,SAN_BORJA,2023-08-19,040000,-77.0077,-12.1086,128,87.3,21.08,26.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2023,8
562484,CARABAYLLO,2023-03-09,000000,-77.0336,-11.9022,179,84.7,22.34,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,3
160457,CAMPO_DE_MARTE,2023-12-22,210000,-77.0432,-12.0705,117,19.85,8.5,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2023,12
165034,SANTA_ANITA,2015-03-02,140000,-76.9714,-12.043,253,29.87,16.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,3
148305,CAMPO_DE_MARTE,2022-08-03,130000,-77.0432,-12.0705,117,23.03,19.63,23.3,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,8
51211,SAN_BORJA,2020-11-03,230000,-77.0077,-12.1086,128,44.83,24.31,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,11
396196,SAN_JUAN_DE_LURIGANCHO,2022-11-16,080000,-76.9992,-11.9816,240,63.67,44.44,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2022,11
568573,CARABAYLLO,2023-11-17,170000,-77.0336,-11.9022,179,52.59,38.63,46.7,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,11
320892,VILLA_MARIA_DEL_TRIUNFO,2023-08-13,160000,-76.92,-12.1664,272,NA,24.2,12.4,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,8
475038,SAN_MARTIN_DE_PORRES,2022-07-16,100000,-77.0845,-12.0089,56,22.19,14.93,37.9,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,7
253508,VILLA_MARIA_DEL_TRIUNFO,2015-12-06,000000,-76.92,-12.1664,272,119.45,10.3,15.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2015,12
416599,SAN_MARTIN_DE_PORRES,2015-11-15,110000,-77.0845,-12.0089,56,24.2,9.5,9.2,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,11
241347,SANTA_ANITA,2023-11-15,070000,-76.9714,-12.043,253,44.54,34.25,11.3,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,11
63842,SAN_BORJA,2022-04-14,060000,-77.0077,-12.1086,128,109.3,33.54,28.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,4
241940,SANTA_ANITA,2023-12-10,000000,-76.9714,-12.043,253,40.98,29.88,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2023,12
243892,SANTA_ANITA,2024-02-29,080000,-76.9714,-12.043,253,25.8,18.34,23.2,LIMA,LIMA,SANTA_ANITA,150137,20240430,2024,2
21040,SAN_BORJA,2017-05-26,200000,-77.0077,-12.1086,128,57.4,13.4,18.3,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,5
4773,SAN_BORJA,2015-07-19,010000,-77.0077,-12.1086,128,44.67,15.7,15.4,LIMA,LIMA,SAN_BORJA,150130,20240430,2015,7
334013,SAN_JUAN_DE_LURIGANCHO,2015-10-13,090000,-76.9992,-11.9816,240,76.38,32,22.3,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,10
438825,SAN_MARTIN_DE_PORRES,2018-05-29,130000,-77.0845,-12.0089,56,NA,69.4,50.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2018,5
206089,SANTA_ANITA,2019-11-07,050000,-76.9714,-12.043,253,121.7,21.04,36,LIMA,LIMA,SANTA_ANITA,150137,20240430,2019,11
178374,SANTA_ANITA,2016-09-08,100000,-76.9714,-12.043,253,NA,44.9,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,9
98274,CAMPO_DE_MARTE,2016-11-17,220000,-77.0432,-12.0705,117,89,12.7,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,11
105462,CAMPO_DE_MARTE,2017-09-13,100000,-77.0432,-12.0705,117,34.88,15.1,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2017,9
332396,SAN_JUAN_DE_LURIGANCHO,2015-08-07,000000,-76.9992,-11.9816,240,72.09,21.8,35.3,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,8
429817,SAN_MARTIN_DE_PORRES,2017-05-19,050000,-77.0845,-12.0089,56,35.62,7.4,11,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,5
318077,VILLA_MARIA_DEL_TRIUNFO,2023-04-18,090000,-76.92,-12.1664,272,10.68,10.53,4.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2023,4
327749,SAN_JUAN_DE_LURIGANCHO,2015-01-25,090000,-76.9992,-11.9816,240,46.65,15.5,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,1
113845,CAMPO_DE_MARTE,2018-08-28,170000,-77.0432,-12.0705,117,27.66,19.4,36.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,8
108267,CAMPO_DE_MARTE,2018-01-08,070000,-77.0432,-12.0705,117,20.64,3.5,0.9,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,1
263247,VILLA_MARIA_DEL_TRIUNFO,2017-01-14,190000,-76.92,-12.1664,272,111.9,26.8,25.8,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2017,1
110472,CAMPO_DE_MARTE,2018-04-10,040000,-77.0432,-12.0705,117,24.98,17.8,16.4,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,4
171556,SANTA_ANITA,2015-11-29,080000,-76.9714,-12.043,253,35.65,22.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,11
348466,SAN_JUAN_DE_LURIGANCHO,2017-06-06,140000,-76.9992,-11.9816,240,43.71,16.8,46.6,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,6
407166,SAN_JUAN_DE_LURIGANCHO,2024-02-16,100000,-76.9992,-11.9816,240,26.01,17.41,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2024,2
525315,CARABAYLLO,2018-12-11,070000,-77.0336,-11.9022,179,48.42,12.1,4.1,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,12
434834,SAN_MARTIN_DE_PORRES,2017-12-14,060000,-77.0845,-12.0089,56,38.29,5.6,5.6,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,12
167230,SANTA_ANITA,2015-06-02,020000,-76.9714,-12.043,253,72.99,29.7,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2015,6
35106,SAN_BORJA,2019-01-02,220000,-77.0077,-12.1086,128,42.98,9.3,NA,LIMA,LIMA,SAN_BORJA,150130,20240430,2019,1
151376,CAMPO_DE_MARTE,2022-12-09,120000,-77.0432,-12.0705,117,21.43,20.46,7.3,LIMA,LIMA,JESUS_MARIA,150113,20240430,2022,12
448387,SAN_MARTIN_DE_PORRES,2019-07-01,230000,-77.0845,-12.0089,56,NA,3.6,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2019,7
187747,SANTA_ANITA,2017-10-03,230000,-76.9714,-12.043,253,NA,22.5,38.4,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,10
434500,SAN_MARTIN_DE_PORRES,2017-11-30,080000,-77.0845,-12.0089,56,33.76,23.1,5.5,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,11
480565,SAN_MARTIN_DE_PORRES,2023-03-03,170000,-77.0845,-12.0089,56,31.71,15.35,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,3
482549,SAN_MARTIN_DE_PORRES,2023-05-25,090000,-77.0845,-12.0089,56,11.35,9.05,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2023,5
138144,CAMPO_DE_MARTE,2021-06-06,040000,-77.0432,-12.0705,117,23.35,18.42,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2021,6
310435,VILLA_MARIA_DEL_TRIUNFO,2022-06-03,230000,-76.92,-12.1664,272,51.39,46.5,38.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,6
133435,CAMPO_DE_MARTE,2020-11-21,230000,-77.0432,-12.0705,117,20.36,16.24,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,11
431082,SAN_MARTIN_DE_PORRES,2017-07-10,220000,-77.0845,-12.0089,56,29.49,14.6,29,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,7
188849,SANTA_ANITA,2017-11-18,210000,-76.9714,-12.043,253,38.03,15.6,9,LIMA,LIMA,SANTA_ANITA,150137,20240430,2017,11
312460,VILLA_MARIA_DEL_TRIUNFO,2022-08-27,080000,-76.92,-12.1664,272,20.77,19.74,12.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2022,8
45046,SAN_BORJA,2020-02-21,020000,-77.0077,-12.1086,128,NA,15.89,9.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2020,2
93397,CAMPO_DE_MARTE,2016-04-28,170000,-77.0432,-12.0705,117,28.87,15.8,13.5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2016,4
194413,SANTA_ANITA,2018-07-08,170000,-76.9714,-12.043,253,42.25,20.6,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2018,7
337850,SAN_JUAN_DE_LURIGANCHO,2016-03-21,060000,-76.9992,-11.9816,240,110.5,26.7,22.5,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2016,3
522844,CARABAYLLO,2018-08-30,080000,-77.0336,-11.9022,179,66.65,21.7,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,8
258519,VILLA_MARIA_DEL_TRIUNFO,2016-07-01,190000,-76.92,-12.1664,272,98.68,37.2,19.2,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2016,7
64496,SAN_BORJA,2022-05-11,120000,-77.0077,-12.1086,128,125.7,41.5,25.6,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,5
414446,SAN_MARTIN_DE_PORRES,2015-08-17,180000,-77.0845,-12.0089,56,64.89,22.5,19.1,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,8
16950,SAN_BORJA,2016-12-07,100000,-77.0077,-12.1086,128,57.8,17,25.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2016,12
430849,SAN_MARTIN_DE_PORRES,2017-07-01,050000,-77.0845,-12.0089,56,42.23,23.7,22.7,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,7
111492,CAMPO_DE_MARTE,2018-05-22,160000,-77.0432,-12.0705,117,42.94,26.9,25.1,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,5
231485,SANTA_ANITA,2022-09-30,090000,-76.9714,-12.043,253,90.8,60.54,22.3,LIMA,LIMA,SANTA_ANITA,150137,20240430,2022,9
434547,SAN_MARTIN_DE_PORRES,2017-12-02,070000,-77.0845,-12.0089,56,33.96,19.8,21.1,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2017,12
136719,CAMPO_DE_MARTE,2021-04-07,190000,-77.0432,-12.0705,117,20.22,11.16,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2021,4
349489,SAN_JUAN_DE_LURIGANCHO,2017-07-19,050000,-76.9992,-11.9816,240,71.51,31.5,55,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2017,7
335170,SAN_JUAN_DE_LURIGANCHO,2015-11-30,140000,-76.9992,-11.9816,240,122.9,53.1,43,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2015,11
115152,CAMPO_DE_MARTE,2018-10-22,040000,-77.0432,-12.0705,117,33.24,27.5,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,10
21594,SAN_BORJA,2017-06-18,220000,-77.0077,-12.1086,128,38.35,13.3,6.8,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,6
113080,CAMPO_DE_MARTE,2018-07-27,200000,-77.0432,-12.0705,117,19.11,13.6,18.6,LIMA,LIMA,JESUS_MARIA,150113,20240430,2018,7
411534,SAN_MARTIN_DE_PORRES,2015-04-18,100000,-77.0845,-12.0089,56,23.67,12.1,12.4,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2015,4
118772,CAMPO_DE_MARTE,2019-03-22,000000,-77.0432,-12.0705,117,19.79,11,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2019,3
18187,SAN_BORJA,2017-01-27,230000,-77.0077,-12.1086,128,80.2,5.3,11.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2017,1
81177,SAN_BORJA,2024-04-05,130000,-77.0077,-12.1086,128,61.03,15.91,25.9,LIMA,LIMA,SAN_BORJA,150130,20240430,2024,4
471524,SAN_MARTIN_DE_PORRES,2022-02-20,000000,-77.0845,-12.0089,56,27.11,15.62,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2022,2
125907,CAMPO_DE_MARTE,2020-01-13,070000,-77.0432,-12.0705,117,25.67,17.45,NA,LIMA,LIMA,JESUS_MARIA,150113,20240430,2020,1
159407,CAMPO_DE_MARTE,2023-11-09,030000,-77.0432,-12.0705,117,NA,15.94,22.5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2023,11
524963,CARABAYLLO,2018-11-26,150000,-77.0336,-11.9022,179,59.29,23,6.2,LIMA,LIMA,CARABAYLLO,150106,20240430,2018,11
425914,SAN_MARTIN_DE_PORRES,2016-12-07,140000,-77.0845,-12.0089,56,65.11,33.3,37.3,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,12
253213,VILLA_MARIA_DEL_TRIUNFO,2015-11-23,170000,-76.92,-12.1664,272,119.34,23.3,15.9,LIMA,LIMA,VILLA_MARIA_DEL_TRIUNFO,150143,20240430,2015,11
383548,SAN_JUAN_DE_LURIGANCHO,2021-06-07,080000,-76.9992,-11.9816,240,NA,33.09,NA,LIMA,LIMA,SAN_JUAN_DE_LURIGANCHO,150132,20240430,2021,6
172924,SANTA_ANITA,2016-01-25,080000,-76.9714,-12.043,253,39.54,11.5,NA,LIMA,LIMA,SANTA_ANITA,150137,20240430,2016,1
561740,CARABAYLLO,2023-02-06,000000,-77.0336,-11.9022,179,33.82,12.16,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,2
561503,CARABAYLLO,2023-01-27,030000,-77.0336,-11.9022,179,100,30.61,NA,LIMA,LIMA,CARABAYLLO,150106,20240430,2023,1
540923,CARABAYLLO,2020-09-21,150000,-77.0336,-11.9022,179,50.21,13.78,10.3,LIMA,LIMA,CARABAYLLO,150106,20240430,2020,9
421781,SAN_MARTIN_DE_PORRES,2016-06-18,090000,-77.0845,-12.0089,56,95.88,29.1,32.1,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2016,6
64134,SAN_BORJA,2022-04-26,100000,-77.0077,-12.1086,128,63.82,21.17,14.7,LIMA,LIMA,SAN_BORJA,150130,20240430,2022,4
470092,SAN_MARTIN_DE_PORRES,2021-12-22,080000,-77.0845,-12.0089,56,26.74,19.14,NA,LIMA,LIMA,SAN_MARTIN_DE_PORRES,150135,20240430,2021,12
163271,CAMPO_DE_MARTE,2024-04-18,030000,-77.0432,-12.0705,117,23.35,15.58,18.5,LIMA,LIMA,JESUS_MARIA,150113,20240430,2024,4
